Nome da Origem;Host ID;Host Name;Host MAC;Host Desc;Image Name;Image Path;Start Date;Start Time;End Date;End Time;Duration;Deploy/Capture;Tempo
ImagingLog_e08.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:01:09;16/01/2024;07:04:01;2 minutes 52 seconds;Deploy;00:02:52
ImagingLog_e08.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:01:06;16/01/2024;07:04:00;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e08.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:01:09;16/01/2024;07:04:00;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e08.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:01:00;16/01/2024;07:03:59;2 minutes 59 seconds;Deploy;00:02:59
ImagingLog_e08.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;07:01:08;16/01/2024;07:04:00;2 minutes 52 seconds;Deploy;00:02:52
ImagingLog_e08.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;07:01:09;16/01/2024;07:04:01;2 minutes 52 seconds;Deploy;00:02:52
ImagingLog_e09.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:08:57;16/01/2024;07:11:54;2 minutes 57 seconds;Deploy;00:02:57
ImagingLog_e09.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:08:58;16/01/2024;07:11:54;2 minutes 56 seconds;Deploy;00:02:56
ImagingLog_e09.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:08:55;16/01/2024;07:11:55;3 minutes ;Deploy;00:03:00
ImagingLog_e09.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;07:08:58;16/01/2024;07:11:54;2 minutes 56 seconds;Deploy;00:02:56
ImagingLog_e09.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:09:45;16/01/2024;07:11:55;2 minutes 10 seconds;Deploy;00:02:10
ImagingLog_e09.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:09:01;16/01/2024;07:11:56;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e09.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:08:59;16/01/2024;07:11:54;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e09.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:08:58;16/01/2024;07:11:55;2 minutes 57 seconds;Deploy;00:02:57
ImagingLog_e09.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:08:56;16/01/2024;07:11:55;2 minutes 59 seconds;Deploy;00:02:59
ImagingLog_e09.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:08:59;16/01/2024;07:11:55;2 minutes 56 seconds;Deploy;00:02:56
ImagingLog_e09.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:09:01;16/01/2024;07:11:55;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e09.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:08:51;16/01/2024;07:11:55;3 minutes 4 seconds;Deploy;00:03:04
ImagingLog_e09.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;07:08:57;16/01/2024;07:11:55;2 minutes 58 seconds;Deploy;00:02:58
ImagingLog_e09.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;07:09:02;16/01/2024;07:11:55;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e10.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:17:51;16/01/2024;07:20:41;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e10.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:17:54;16/01/2024;07:20:42;2 minutes 48 seconds;Deploy;00:02:48
ImagingLog_e10.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:17:47;16/01/2024;07:20:41;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e10.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;07:17:52;16/01/2024;07:20:43;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e10.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:18:37;16/01/2024;07:20:41;2 minutes 4 seconds;Deploy;00:02:04
ImagingLog_e10.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:17:51;16/01/2024;07:20:42;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e10.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:17:47;16/01/2024;07:20:43;2 minutes 56 seconds;Deploy;00:02:56
ImagingLog_e10.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:17:51;16/01/2024;07:20:42;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e10.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:17:48;16/01/2024;07:20:42;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e10.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:17:50;16/01/2024;07:20:41;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e10.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:17:51;16/01/2024;07:20:42;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e10.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:17:43;16/01/2024;07:20:42;2 minutes 59 seconds;Deploy;00:02:59
ImagingLog_e10.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;07:17:51;16/01/2024;07:20:42;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e10.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;07:17:52;16/01/2024;07:20:42;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e11.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:24:44;16/01/2024;07:27:36;2 minutes 52 seconds;Deploy;00:02:52
ImagingLog_e11.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:24:47;16/01/2024;07:27:36;2 minutes 49 seconds;Deploy;00:02:49
ImagingLog_e11.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:24:39;16/01/2024;07:27:35;2 minutes 56 seconds;Deploy;00:02:56
ImagingLog_e11.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;07:24:46;16/01/2024;07:27:35;2 minutes 49 seconds;Deploy;00:02:49
ImagingLog_e11.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:25:30;16/01/2024;07:27:36;2 minutes 6 seconds;Deploy;00:02:06
ImagingLog_e11.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:24:48;16/01/2024;07:27:37;2 minutes 49 seconds;Deploy;00:02:49
ImagingLog_e11.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:24:42;16/01/2024;07:27:35;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e11.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:24:44;16/01/2024;07:27:37;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e11.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:24:42;16/01/2024;07:27:35;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e11.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:24:44;16/01/2024;07:27:37;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e11.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:24:47;16/01/2024;07:27:35;2 minutes 48 seconds;Deploy;00:02:48
ImagingLog_e11.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:24:37;16/01/2024;07:27:35;2 minutes 58 seconds;Deploy;00:02:58
ImagingLog_e11.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;07:24:43;16/01/2024;07:27:37;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e11.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;07:24:46;16/01/2024;07:27:36;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e12.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:33:10;16/01/2024;07:36:25;3 minutes 15 seconds;Deploy;00:03:15
ImagingLog_e12.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:33:14;16/01/2024;07:36:26;3 minutes 12 seconds;Deploy;00:03:12
ImagingLog_e12.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:33:08;16/01/2024;07:36:25;3 minutes 17 seconds;Deploy;00:03:17
ImagingLog_e12.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;07:33:11;16/01/2024;07:36:26;3 minutes 15 seconds;Deploy;00:03:15
ImagingLog_e12.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:33:54;16/01/2024;07:36:26;2 minutes 32 seconds;Deploy;00:02:32
ImagingLog_e12.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:33:13;16/01/2024;07:36:26;3 minutes 13 seconds;Deploy;00:03:13
ImagingLog_e12.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:33:11;16/01/2024;07:36:27;3 minutes 16 seconds;Deploy;00:03:16
ImagingLog_e12.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:33:11;16/01/2024;07:36:25;3 minutes 14 seconds;Deploy;00:03:14
ImagingLog_e12.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:34:21;16/01/2024;07:36:28;2 minutes 7 seconds;Deploy;00:02:07
ImagingLog_e12.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:34:20;16/01/2024;07:36:27;2 minutes 7 seconds;Deploy;00:02:07
ImagingLog_e12.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:34:21;16/01/2024;07:36:27;2 minutes 6 seconds;Deploy;00:02:06
ImagingLog_e12.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:34:12;16/01/2024;07:36:27;2 minutes 15 seconds;Deploy;00:02:15
ImagingLog_e12.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;07:33:10;16/01/2024;07:36:28;3 minutes 18 seconds;Deploy;00:03:18
ImagingLog_e12.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;07:33:15;16/01/2024;07:36:25;3 minutes 10 seconds;Deploy;00:03:10
ImagingLog_e13.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:42:13;16/01/2024;07:45:06;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e13.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:42:17;16/01/2024;07:45:07;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e13.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;07:41:37;16/01/2024;07:45:07;3 minutes 30 seconds;Deploy;00:03:30
ImagingLog_e13.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;07:42:15;16/01/2024;07:45:06;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e13.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:43:00;16/01/2024;07:45:07;2 minutes 7 seconds;Deploy;00:02:07
ImagingLog_e13.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:42:17;16/01/2024;07:45:07;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e13.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:42:12;16/01/2024;07:45:07;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e13.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:41:40;16/01/2024;07:45:08;3 minutes 28 seconds;Deploy;00:03:28
ImagingLog_e13.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:42:12;16/01/2024;07:45:07;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e13.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:42:50;16/01/2024;07:45:08;2 minutes 18 seconds;Deploy;00:02:18
ImagingLog_e13.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:42:16;16/01/2024;07:45:06;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e13.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;07:42:05;16/01/2024;07:45:06;3 minutes 1 second;Deploy;00:03:01
ImagingLog_e13.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;07:41:39;16/01/2024;07:45:07;3 minutes 28 seconds;Deploy;00:03:28
ImagingLog_e13.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;07:42:17;16/01/2024;07:45:06;2 minutes 49 seconds;Deploy;00:02:49
ImagingLog_e14.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:10:03;16/01/2024;08:13:09;3 minutes 6 seconds;Deploy;00:03:06
ImagingLog_e14.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:10:08;16/01/2024;08:13:09;3 minutes 1 second;Deploy;00:03:01
ImagingLog_e14.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:09:45;16/01/2024;08:13:08;3 minutes 23 seconds;Deploy;00:03:23
ImagingLog_e14.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;08:10:25;16/01/2024;08:13:09;2 minutes 44 seconds;Deploy;00:02:44
ImagingLog_e14.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:11:02;16/01/2024;08:13:10;2 minutes 8 seconds;Deploy;00:02:08
ImagingLog_e14.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:10:17;16/01/2024;08:13:09;2 minutes 52 seconds;Deploy;00:02:52
ImagingLog_e14.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:10:10;16/01/2024;08:13:09;2 minutes 59 seconds;Deploy;00:02:59
ImagingLog_e14.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:09:43;16/01/2024;08:13:08;3 minutes 25 seconds;Deploy;00:03:25
ImagingLog_e14.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:10:45;16/01/2024;08:13:09;2 minutes 24 seconds;Deploy;00:02:24
ImagingLog_e14.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:10:24;16/01/2024;08:13:09;2 minutes 45 seconds;Deploy;00:02:45
ImagingLog_e14.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:10:28;16/01/2024;08:13:08;2 minutes 40 seconds;Deploy;00:02:40
ImagingLog_e14.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:10:19;16/01/2024;08:13:09;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e14.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;08:09:52;16/01/2024;08:13:09;3 minutes 17 seconds;Deploy;00:03:17
ImagingLog_e14.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;08:10:14;16/01/2024;08:13:09;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e15.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:18:38;16/01/2024;08:21:31;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e15.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:18:44;16/01/2024;08:21:33;2 minutes 49 seconds;Deploy;00:02:49
ImagingLog_e15.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:18:39;16/01/2024;08:21:31;2 minutes 52 seconds;Deploy;00:02:52
ImagingLog_e15.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;08:18:41;16/01/2024;08:21:31;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e15.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:19:25;16/01/2024;08:21:33;2 minutes 8 seconds;Deploy;00:02:08
ImagingLog_e15.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:18:36;16/01/2024;08:21:33;2 minutes 57 seconds;Deploy;00:02:57
ImagingLog_e15.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:18:37;16/01/2024;08:21:32;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e15.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:18:41;16/01/2024;08:21:32;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e15.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:18:37;16/01/2024;08:21:31;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e15.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:18:37;16/01/2024;08:21:32;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e15.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:18:41;16/01/2024;08:21:31;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e15.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:18:31;16/01/2024;08:21:32;3 minutes 1 second;Deploy;00:03:01
ImagingLog_e15.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;08:18:38;16/01/2024;08:21:33;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e15.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;08:18:36;16/01/2024;08:21:32;2 minutes 56 seconds;Deploy;00:02:56
ImagingLog_e16.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:26:19;16/01/2024;08:28:58;2 minutes 39 seconds;Deploy;00:02:39
ImagingLog_e16.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:26:22;16/01/2024;08:28:59;2 minutes 37 seconds;Deploy;00:02:37
ImagingLog_e16.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:26:03;16/01/2024;08:28:57;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e16.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;08:26:19;16/01/2024;08:28:58;2 minutes 39 seconds;Deploy;00:02:39
