Created By;Host ID;Host Name;Host MAC;Host Desc;Image Name;Image Path;Start Date;Start Time;End Date;End Time;Duration;Deploy/Capture;Tempo
fog;19;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 17, 2024, 9:57 am;DebRodrigo;Not Valid;18/01/2024;09:05:35;18/01/2024;09:07:45;2 minutes 10 seconds;Deploy;00:02:10
fog;20;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;18/01/2024;09:05:34;18/01/2024;09:07:45;2 minutes 11 seconds;Deploy;00:02:11
fog;21;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;18/01/2024;09:05:34;18/01/2024;09:07:47;2 minutes 13 seconds;Deploy;00:02:13
fog;22;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 17, 2024, 10:02 am;DebRodrigo;Not Valid;18/01/2024;09:05:34;18/01/2024;09:07:48;2 minutes 14 seconds;Deploy;00:02:14
fog;23;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;18/01/2024;09:05:34;18/01/2024;09:07:56;2 minutes 22 seconds;Deploy;00:02:22
fog;24;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;18/01/2024;09:05:34;18/01/2024;09:07:44;2 minutes 10 seconds;Deploy;00:02:10
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;18/01/2024;09:05:32;18/01/2024;09:07:44;2 minutes 12 seconds;Deploy;00:02:12
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;18/01/2024;09:05:32;18/01/2024;09:07:38;2 minutes 6 seconds;Deploy;00:02:06
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;18/01/2024;09:05:37;18/01/2024;09:07:48;2 minutes 11 seconds;Deploy;00:02:11
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;18/01/2024;09:05:34;18/01/2024;09:07:49;2 minutes 15 seconds;Deploy;00:02:15
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;18/01/2024;09:05:34;18/01/2024;09:07:48;2 minutes 14 seconds;Deploy;00:02:14
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;18/01/2024;09:05:27;18/01/2024;09:07:21;1 minute 54 seconds;Deploy;00:01:54
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;18/01/2024;09:06:23;18/01/2024;09:08:38;2 minutes 15 seconds;Deploy;00:02:15
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;18/01/2024;09:05:32;18/01/2024;09:07:44;2 minutes 12 seconds;Deploy;00:02:12
fog;19;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 17, 2024, 9:57 am;DebRodrigo;Not Valid;18/01/2024;09:10:29;18/01/2024;09:12:41;2 minutes 12 seconds;Deploy;00:02:12
fog;20;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;18/01/2024;09:10:26;18/01/2024;09:12:39;2 minutes 13 seconds;Deploy;00:02:13
fog;21;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;18/01/2024;09:10:27;18/01/2024;09:12:39;2 minutes 12 seconds;Deploy;00:02:12
fog;22;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 17, 2024, 10:02 am;DebRodrigo;Not Valid;18/01/2024;09:10:28;18/01/2024;09:12:43;2 minutes 15 seconds;Deploy;00:02:15
fog;23;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;18/01/2024;09:10:27;18/01/2024;09:12:47;2 minutes 20 seconds;Deploy;00:02:20
fog;24;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;18/01/2024;09:10:27;18/01/2024;09:12:38;2 minutes 11 seconds;Deploy;00:02:11
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;18/01/2024;09:10:23;18/01/2024;09:12:26;2 minutes 3 seconds;Deploy;00:02:03
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;18/01/2024;09:10:28;18/01/2024;09:12:38;2 minutes 10 seconds;Deploy;00:02:10
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;18/01/2024;09:10:28;18/01/2024;09:12:41;2 minutes 13 seconds;Deploy;00:02:13
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;18/01/2024;09:10:28;18/01/2024;09:12:39;2 minutes 11 seconds;Deploy;00:02:11
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;18/01/2024;09:10:25;18/01/2024;09:12:32;2 minutes 7 seconds;Deploy;00:02:07
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;18/01/2024;09:10:22;18/01/2024;09:12:21;1 minute 59 seconds;Deploy;00:01:59
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;18/01/2024;09:11:18;18/01/2024;09:13:37;2 minutes 19 seconds;Deploy;00:02:19
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;18/01/2024;09:10:26;18/01/2024;09:12:42;2 minutes 16 seconds;Deploy;00:02:16
fog;19;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 17, 2024, 9:57 am;DebRodrigo;Not Valid;18/01/2024;09:15:10;18/01/2024;09:17:21;2 minutes 11 seconds;Deploy;00:02:11
fog;20;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;18/01/2024;09:15:07;18/01/2024;09:17:14;2 minutes 7 seconds;Deploy;00:02:07
fog;21;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;18/01/2024;09:15:09;18/01/2024;09:17:20;2 minutes 11 seconds;Deploy;00:02:11
fog;22;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 17, 2024, 10:02 am;DebRodrigo;Not Valid;18/01/2024;09:15:11;18/01/2024;09:17:28;2 minutes 17 seconds;Deploy;00:02:17
fog;23;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;18/01/2024;09:15:10;18/01/2024;09:17:23;2 minutes 13 seconds;Deploy;00:02:13
fog;24;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;18/01/2024;09:15:09;18/01/2024;09:17:19;2 minutes 10 seconds;Deploy;00:02:10
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;18/01/2024;09:15:09;18/01/2024;09:17:20;2 minutes 11 seconds;Deploy;00:02:11
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;18/01/2024;09:15:09;18/01/2024;09:17:24;2 minutes 15 seconds;Deploy;00:02:15
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;18/01/2024;09:15:11;18/01/2024;09:17:25;2 minutes 14 seconds;Deploy;00:02:14
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;18/01/2024;09:15:10;18/01/2024;09:17:20;2 minutes 10 seconds;Deploy;00:02:10
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;18/01/2024;09:15:08;18/01/2024;09:17:19;2 minutes 11 seconds;Deploy;00:02:11
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;18/01/2024;09:15:03;18/01/2024;09:16:57;1 minute 54 seconds;Deploy;00:01:54
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;18/01/2024;09:16:00;18/01/2024;09:18:13;2 minutes 13 seconds;Deploy;00:02:13
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;18/01/2024;09:15:09;18/01/2024;09:17:24;2 minutes 15 seconds;Deploy;00:02:15
