Created By;Host ID;Host Name;Host MAC;Host Desc;Image Name;Image Path;Start Date;Start Time;End Date;End Time;Duration;Deploy/Capture;Tempo
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:38:09;22/01/2024;09:39:31;1 minute 22 seconds;Deploy;00:01:22
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:38:09;22/01/2024;09:39:32;1 minute 23 seconds;Deploy;00:01:23
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:38:06;22/01/2024;09:39:29;1 minute 23 seconds;Deploy;00:01:23
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:38:10;22/01/2024;09:39:34;1 minute 24 seconds;Deploy;00:01:24
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:38:02;22/01/2024;09:39:22;1 minute 20 seconds;Deploy;00:01:20
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:38:11;22/01/2024;09:39:44;1 minute 33 seconds;Deploy;00:01:33
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:38:10;22/01/2024;09:39:38;1 minute 28 seconds;Deploy;00:01:28
fog;19;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 17, 2024, 9:57 am;DebRodrigo;Not Valid;22/01/2024;09:41:06;22/01/2024;09:42:26;1 minute 20 seconds;Deploy;00:01:20
fog;20;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;09:41:09;22/01/2024;09:42:34;1 minute 25 seconds;Deploy;00:01:25
fog;21;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;09:41:09;22/01/2024;09:42:34;1 minute 25 seconds;Deploy;00:01:25
fog;22;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 17, 2024, 10:02 am;DebRodrigo;Not Valid;22/01/2024;09:41:10;22/01/2024;09:42:34;1 minute 24 seconds;Deploy;00:01:24
fog;23;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:41:07;22/01/2024;09:42:36;1 minute 29 seconds;Deploy;00:01:29
fog;24;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:41:10;22/01/2024;09:42:35;1 minute 25 seconds;Deploy;00:01:25
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:41:09;22/01/2024;09:42:35;1 minute 26 seconds;Deploy;00:01:26
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:41:08;22/01/2024;09:42:30;1 minute 22 seconds;Deploy;00:01:22
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:41:10;22/01/2024;09:42:36;1 minute 26 seconds;Deploy;00:01:26
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:41:09;22/01/2024;09:42:35;1 minute 26 seconds;Deploy;00:01:26
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:41:07;22/01/2024;09:42:31;1 minute 24 seconds;Deploy;00:01:24
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:41:02;22/01/2024;09:42:20;1 minute 18 seconds;Deploy;00:01:18
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:41:13;22/01/2024;09:42:47;1 minute 34 seconds;Deploy;00:01:34
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:41:08;22/01/2024;09:42:33;1 minute 25 seconds;Deploy;00:01:25
fog;19;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 17, 2024, 9:57 am;DebRodrigo;Not Valid;22/01/2024;09:44:34;22/01/2024;09:45:57;1 minute 23 seconds;Deploy;00:01:23
fog;20;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;09:44:36;22/01/2024;09:46:01;1 minute 25 seconds;Deploy;00:01:25
fog;21;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;09:44:41;22/01/2024;09:46:04;1 minute 23 seconds;Deploy;00:01:23
fog;22;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 17, 2024, 10:02 am;DebRodrigo;Not Valid;22/01/2024;09:44:39;22/01/2024;09:46:06;1 minute 27 seconds;Deploy;00:01:27
fog;23;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:44:35;22/01/2024;09:46:03;1 minute 28 seconds;Deploy;00:01:28
fog;24;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:44:36;22/01/2024;09:45:57;1 minute 21 seconds;Deploy;00:01:21
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:44:35;22/01/2024;09:45:58;1 minute 23 seconds;Deploy;00:01:23
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:44:35;22/01/2024;09:45:59;1 minute 24 seconds;Deploy;00:01:24
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:44:39;22/01/2024;09:46:04;1 minute 25 seconds;Deploy;00:01:25
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:44:31;22/01/2024;09:45:53;1 minute 22 seconds;Deploy;00:01:22
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:44:35;22/01/2024;09:45:59;1 minute 24 seconds;Deploy;00:01:24
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:44:29;22/01/2024;09:45:51;1 minute 22 seconds;Deploy;00:01:22
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:44:39;22/01/2024;09:46:08;1 minute 29 seconds;Deploy;00:01:29
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:44:40;22/01/2024;09:46:05;1 minute 25 seconds;Deploy;00:01:25
fog;19;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 17, 2024, 9:57 am;DebRodrigo;Not Valid;22/01/2024;09:47:52;22/01/2024;09:49:14;1 minute 22 seconds;Deploy;00:01:22
fog;20;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;09:47:49;22/01/2024;09:49:13;1 minute 24 seconds;Deploy;00:01:24
fog;21;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;09:47:55;22/01/2024;09:49:19;1 minute 24 seconds;Deploy;00:01:24
fog;22;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 17, 2024, 10:02 am;DebRodrigo;Not Valid;22/01/2024;09:47:51;22/01/2024;09:49:17;1 minute 26 seconds;Deploy;00:01:26
fog;23;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:47:47;22/01/2024;09:49:17;1 minute 30 seconds;Deploy;00:01:30
fog;24;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:47:54;22/01/2024;09:49:20;1 minute 26 seconds;Deploy;00:01:26
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:47:50;22/01/2024;09:49:14;1 minute 24 seconds;Deploy;00:01:24
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:47:52;22/01/2024;09:49:15;1 minute 23 seconds;Deploy;00:01:23
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:47:52;22/01/2024;09:49:18;1 minute 26 seconds;Deploy;00:01:26
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:47:50;22/01/2024;09:49:15;1 minute 25 seconds;Deploy;00:01:25
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:47:49;22/01/2024;09:49:11;1 minute 22 seconds;Deploy;00:01:22
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:47:46;22/01/2024;09:49:06;1 minute 20 seconds;Deploy;00:01:20
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:47:54;22/01/2024;09:49:36;1 minute 42 seconds;Deploy;00:01:42
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:47:50;22/01/2024;09:49:16;1 minute 26 seconds;Deploy;00:01:26
fog;19;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 17, 2024, 9:57 am;DebRodrigo;Not Valid;22/01/2024;09:52:38;22/01/2024;09:54:01;1 minute 23 seconds;Deploy;00:01:23
fog;20;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;09:52:40;22/01/2024;09:54:04;1 minute 24 seconds;Deploy;00:01:24
fog;21;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;09:52:41;22/01/2024;09:54:04;1 minute 23 seconds;Deploy;00:01:23
fog;22;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 17, 2024, 10:02 am;DebRodrigo;Not Valid;22/01/2024;09:52:42;22/01/2024;09:54:06;1 minute 24 seconds;Deploy;00:01:24
fog;23;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:52:40;22/01/2024;09:54:08;1 minute 28 seconds;Deploy;00:01:28
fog;24;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:52:40;22/01/2024;09:54:04;1 minute 24 seconds;Deploy;00:01:24
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:52:39;22/01/2024;09:54:04;1 minute 25 seconds;Deploy;00:01:25
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;09:52:40;22/01/2024;09:54:07;1 minute 27 seconds;Deploy;00:01:27
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:52:41;22/01/2024;09:54:06;1 minute 25 seconds;Deploy;00:01:25
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:52:35;22/01/2024;09:53:59;1 minute 24 seconds;Deploy;00:01:24
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;09:52:36;22/01/2024;09:53:59;1 minute 23 seconds;Deploy;00:01:23
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:52:34;22/01/2024;09:53:58;1 minute 24 seconds;Deploy;00:01:24
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:52:44;22/01/2024;09:54:24;1 minute 40 seconds;Deploy;00:01:40
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;09:52:39;22/01/2024;09:54:06;1 minute 27 seconds;Deploy;00:01:27
